"uuid","ord_in_thread","author","published","title","text","language","crawled","site_url","country","domain_rank","thread_title","spam_score","main_img_url","replies_count","participants_count","likes","comments","shares","type"
The Dow Jones Industrial Average DJIA, +1.40% gained as much as 316 points, briefly surpassing the all-time closing high set in August. The index closed 256.95 points, or 1.4%, higher at 18,589.69, its highest level since Aug. 18. Pfizer Inc. PFE, +7.07% and Caterpillar Inc CAT, +7.70% led the gains, rallying more than 7%. Way to go Cuban…you just reminded us of how little you know about economics or choosing the right candidate for President… Hope that loss didn’t cost you too much Cuban…Cheers! 46.4K shares ","english","2016-11-13T17:06:40.624+02:00","100percentfedup.com","US",25689,"MARK CUBAN: ""In The Event Donald Wins, I Have No Doubt The Market Tanks""…So Here's What Really Happened [VIDEO] » 100percentfedUp.com",0.19,"http://100percentfedup.com/wp-content/uploads/2016/11/Cuban-invester.png",0,0,0,0,0,"bias"
"bb6352cab853dfeaf11d29a08cd5b1d0baf424a3",0,"EdJenner","2016-11-14T08:35:23.027+02:00","TRUMP SUPPORTER Whose Brutal Beating By Black Mob Was Caught On Video Asks: “What Happened To America?” [VIDEO]","David Wilcox, a 49 year old Chicago man who was brutally beaten by a mob of black Democrats asks, “What happened to America?” Here is his very sad story:  ","english","2016-11-14T08:35:23.027+02:00","100percentfedup.com","US",25689,"TRUMP SUPPORTER Whose Brutal Beating By Black Mob Was Caught On Video Asks: “What Happened To America?” [VIDEO]",0,"http://conservativeangle.com/wp-content/uploads/2016/11/2548928-thumb.jpg",0,1,0,0,0,"bias"
"ee8e9d4d80c9b05f5a049f6687be1cf8a90cdc34",0,"EdJenner","2016-11-15T09:43:45.343+02:00","WOW! WHITE Liberals Suggest Blacks Are Too Stupid To Get ID’s…Can’t Figure Out How To Use Internet [VIDEO]","Go to Article Filmmaker Ami Horowitz takes to the streets in Berkeley, CA to ask white liberals how they feel about voter ID laws? Do voter ID laws suppress the black vote? Are voter ID laws racist? Watch the stunning (and very telling) responses these elitist liberals give to Horowitz. Next, watch how black citizens in Harlem, NY reply to the racist generalizations made by white liberals in Berkeley, CA. Tell us again who the real racists are? Wow!  ","english","2016-11-15T09:43:45.343+02:00","100percentfedup.com","US",25689,"WOW! WHITE Liberals Suggest Blacks Are Too Stupid To Get ID’s…Can’t Figure Out How To Use Internet [VIDEO]",0,"http://conservativeangle.com/wp-content/uploads/2016/11/2553918-thumb.jpg",0,1,0,0,0,"bias"
"3836cd38353373b7d934a7e25e5888876958f94a",0,"EdJenner","2016-11-20T03:53:12.132+02:00","LOL! BRITISH WIFE Of LIB ACTOR Who Said: “There Will Never Be A President Donald Trump”…Warns Americans About President-Elect Trump [VIDEO]","Go to Article 
Political activist and Hillary supporter Amal Clooney traveled to Texas to warn Americans about our elected President Donald J. Trump and his tough immigration policies. Maybe she didn’t get the memo…Trump’s tough immigration stance is what catapulted him to the top of the heap in the crowded pack of GOP primary contenders. It wasn’t too long ago that her arrogant liberal husband announced with great confidence, “There will never be a President Trump”. 
Perhaps Amal should’ve traveled to some of the border towns if she wanted to get a clear picture of how illegal immigration is affecting our nation. Aliens crossing our borders illegally have destroyed the property of American ranchers, and threatened the safety and security of American citizens living in homes in or near the US -Mexican border towns… 
Amal Clooney has warned that many of president-elect Trump’s proposals would be ‘violations of international law.’ 
Speaking at the Texas Conference For Women at the Austin Convention Center on Tuesday, the international human rights lawyer, and wife of George Clooney, said she had concerns about America’s reputation under the real estate mogul’s plans. 
She noted that Trump’s comments during his campaign, ‘that there should be a religious test imposed on entering the U.S. or the fact that there should be state-sponsored torture or that families of suspected terrorists should all be killed — all of those things are violations of international human rights law and the values that underlie that.’ 
The 38-year-old wife said America’s reputation as a country with a strong human rights record and high moral standing was at risk. 
‘I think there’s some concern from abroad as to, “Are these things actually going to happen?”, or is the U.S. going to lose some of the moral standing that it has internationally,’ according to the Hollywood Reporter. 
Perhaps its time to put our nation’s security and sovereignty before we worry about what people in other countries around the world think of us… 
Both Amal and her Hollywood actor husband George, a staunch Hillary Clinton supporter, have spoken out against Trump in the past. 
Earlier this year, Amal Clooney called for Trump to be challenged on his extreme views. 
Watch George Clooney here whine about press giving Trump too much favorable press: 
‘When you listen to what the leading candidate on the Republican side has been saying about building walls, about excluding Mexicans and a complete shutdown of all Muslims entering in, and if you actually look at what he specifically said in that now infamous speech about Muslims, he kept saying, ‘They only want jihad. They don’t believe in our way of life. They don’t respect our system,” Clooney said. Via: Daily Mail  ","english","2016-11-20T03:53:12.132+02:00","100percentfedup.com","US",25689,"LOL! BRITISH WIFE Of LIB ACTOR Who Said: “There Will Never Be A President Donald Trump”…Warns Americans About President-Elect Trump [VIDEO]",0,"http://conservativeangle.com/wp-content/uploads/2016/11/2574659-thumb.jpg",0,1,0,0,0,"bias"
"80da68b7ce6ee3c4e5d9a583abac77828606c2bb",0,"EdJenner","2016-11-20T06:44:12.111+02:00","EPIC! TUCKER CARLSON Demolishes NYC Councilman Over Sanctuary Cities [Video]","Go to Article Rafael Salamanca’s interview on “Tucker Carlson Tonight” was a major throw down of epic proportions. Reality hit this councilman and he just kept repeating the same talking points. If you want to go up against the brilliant Trucker Carlson then you need to have your facts straight.","english","2016-11-20T06:44:12.111+02:00","100percentfedup.com","US",25689,"EPIC! TUCKER CARLSON Demolishes NYC Councilman Over Sanctuary Cities [Video]",0,"http://conservativeangle.com/wp-content/uploads/2016/11/2574911-thumb.jpg",0,1,0,0,0,"bias"
"de3862589a93552123e525fac783021a5fe929e2",0,"EdJenner","2016-11-21T03:35:20.047+02:00","FUNNY! SNL’S SOLUTION To Democrat Election Denial: “Safe Space For Everyone” [Video]","Go to Article In The Bubble, life continues for progressive Americans as if the election never happened… Comment on this Article Via Your Facebook Account Comment on this Article Via Your Disqus Account Follow Us on Facebook!","english","2016-11-21T03:35:20.047+02:00","100percentfedup.com","US",25689,"FUNNY! SNL’S SOLUTION To Democrat Election Denial: “Safe Space For Everyone” [Video]",0,"http://conservativeangle.com/wp-content/uploads/2016/11/2577115-thumb.jpg",0,1,0,0,0,"bias"
"c1a86b752a21196a06591d5a785fa29b14fab245",0,"EdJenner","2016-11-22T08:17:53.961+02:00","DONALD TRUMP Calls Meeting With Press…Dresses Down Real Fake News Networks: “Everyone at CNN is a liar and you should be ashamed”","Go to Article 
They had to know they had it coming… 
Donald Trump scolded media big shots during an off-the-record Trump Tower sitdown on Monday, sources told The Post. 
“It was like a f–ing firing squad,” one source said of the encounter. 
“Trump started with [CNN chief] Jeff Zucker and said ‘I hate your network, everyone at CNN is a liar and you should be ashamed,’ ” the source said. 
“The meeting was a total disaster. The TV execs and anchors went in there thinking they would be discussing the access they would get to the Trump administration, but instead they got a Trump-style dressing down,” the source added. 
A second source confirmed the fireworks. 
“The meeting took place in a big board room and there were about 30 or 40 people, including the big news anchors from all the networks,” the other source said. 
“Trump kept saying, ‘We’re in a room of liars, the deceitful dishonest media who got it all wrong.’ He addressed everyone in the room calling the media dishonest, deceitful liars. He called out Jeff Zucker by name and said everyone at CNN was a liar, and CNN was [a] network of liars,” the source said. 
“Trump didn’t say [NBC reporter] Katy Tur by name, but talked about an NBC female correspondent who got it wrong, then he referred to a horrible network correspondent who cried when Hillary lost who hosted a debate – which was Martha Raddatz who was also in the room.” 
The stunned reporters tried to get a word in edgewise to discuss access to a Trump Administration. 
“[CBS Good Morning co-host Gayle] King did not stand up, but asked some question, ‘How do you propose we the media work with you?’ Chuck Todd asked some pretty pointed questions. David Muir asked ‘How are you going to cope living in DC while your family is in NYC? It was a horrible meeting.” 
Here’s a sampling of Trump hitting back at the dishonest media while he was on the campaign trail. Trump did something no other presidential candidate has ever done before, he won the election in a landslide, in spite of the entire fake news empire working together to take him down: 
Trump spokeswoman Kellyanne Conway told reporters the gathering went well. 
“Excellent meetings with the top executives of the major networks,” she said during a gaggle in the lobby of Trump Tower. “Pretty unprecedented meeting we put together in two days.” 
The meeting was off the record, meaning the participants agreed not to talk about the substance of the conversations. 
The hour-long session included top execs from network and cable news channels. Among the attendees were NBC’s Deborah Turness, Lester Holt and Chuck Todd, ABC’s James Goldston, George Stephanopoulos, David Muir and Martha Raddatz, 
Also, CBS’ Norah O’Donnell John Dickerson, Charlie Rose, Christopher Isham and King, Fox News’ Bill Shine, Jack Abernethy, Jay Wallace, Suzanne Scott, MSNBC’s Phil Griffin and CNN’s Jeff Zucker and Erin Burnett. -Via : NYP  ","english","2016-11-22T08:17:53.961+02:00","100percentfedup.com","US",25689,"DONALD TRUMP Calls Meeting With Press…Dresses Down Real Fake News Networks: “Everyone at CNN is a liar and you should be ashamed”",0,"http://conservativeangle.com/wp-content/uploads/2016/11/2582326-thumb.jpg",0,1,0,0,0,"bias"
"018d2edef81f8ac93622de17798556762119c736",0,"Fed Up","2016-11-22T21:26:00.000+02:00","OOPS! CRYBABY HAMILTON STARS Who Lectured Pence Haven't Voted In Years [VIDEO] » 100percentfedUp.com","DONALD TRUMP SKIPS MEDIA: Delivers Transition Update Straight To The People [Video] Audience members booed Pence as he entered the theater and after the cast’s curtain call, the statement was read. Cast member Brandon Dixon stopped Pence on his way out of the performance to publicly shame him in front of the audience and cast members of Hamilton. Dixon’s message was written by show creator Lin-Manuel Miranda, director, Thomas Kail and lead producer, Jeffrey Seller, according to the New York Times. ‘We, sir, we are the diverse America who are alarmed and anxious that your new administration will not protect us, our planet, our children, our parents, or defend us and uphold our inalienable rights. We truly hope that this show has inspired you to uphold our American values and to work on behalf of all of us,’ Dixon said, reading the message aloud. But cast members were able to give input. RadarOnline investigated whether or not the actors had voted and revealed many leads hadn’t in years. Dixon’s records show he didn’t vote during president Obama’s reelection bid in 2012. Javier Munoz, playing the titular role of Hamilton, registered to vote in 2006 and voted in the mid-term elections, but hasn’t been on record as voting since. 
Seth Stewart, who plays Thomas Jefferson, voted in 2008 when Obama ran for the first time. He did not vote in 2012. Okieriete “Oak” Onaodowan, who players James Madison and Hercules Mulligan, registered to vote in 2005 but hasn’t been on record voting since. Since the clash with the Hamilton cast, Pence told Fox News he wasn’t offended by the message and said the booing ‘is what freedom sounds like’. – Daily Mail 
","english","2016-11-22T21:34:52.034+02:00","100percentfedup.com","US",25689,"OOPS! CRYBABY HAMILTON STARS Who Lectured Pence Haven't Voted In Years [VIDEO] » 100percentfedUp.com",0.256,"http://100percentfedup.com/wp-content/uploads/2016/11/HAMILTON.jpg",0,0,0,0,0,"bias"
"2459f5d2ecfe04bfe96d6d75e92f948004edf67a",0,"EdJenner","2016-11-23T01:48:30.528+02:00","WHITE TRUMP-BASHING LIB Reprimanded On LIVE CNN Interview For Using “N-Word” [VIDEO]","Go to Article The left is shameful in their latest effort to create a false narrative that Donald Trump is supportive of racist groups. A full-court-press has been going on all day after a neo-Nazi/alt-right group held a celebration of Trump’s victory. The left grabbed onto the news and attached it to Donald Trump and his supporters. There’s a big difference between a president like Obama who actually marched with the racist New Black Panthers and sat in a racist church for 20years and Trump who DOES NOT support racist groups and has said so! He can’t help who supports him. These people are sickening…  ","english","2016-11-23T01:48:30.528+02:00","100percentfedup.com","US",25689,"WHITE TRUMP-BASHING LIB Reprimanded On LIVE CNN Interview For Using “N-Word” [VIDEO]",0,"http://conservativeangle.com/wp-content/uploads/2016/11/2586035-thumb.jpg",0,1,0,0,0,"bias"
"5c96dddf3e19affb7386519985180b9e086bea93",0,"Barracuda Brigade","2016-11-23T21:54:00.000+02:00","BOOM! Kellyanne Conway Shuts Down CNN’s Cuomo","BOOM! Kellyanne Conway Shuts Down CNN’s Cuomo Barracuda Brigade 2016-11-23 THIS IS WHY WE LOVE THIS WOMAN! Kellyanne Conway is one smart cookie and is so quick with comebacks. Watch her shut down Chris Cuomo on his faux concern about “my president” tweeting: Kellyanne Conway defends Trump’s ‘Hamilton’ twitter scrap: ‘Why do you care’ https://t.co/11UIp8cKFi https://t.co/vnk4rOhY4m","english","2016-11-24T01:18:15.204+02:00","100percentfedup.com","US",25689,"BOOM! Kellyanne Conway Shuts Down CNN’s Cuomo",0,"http://bb4sp.com/wp-content/uploads/2016/11/Fullscreen-capture-11232016-85104-AM.bmp.jpg",0,1,0,0,0,"bias"
"dda26496a839264abf92217d94b681ddc98dae26",0,"Barracuda Brigade","2016-11-23T21:06:00.000+02:00","SHARIA IN AMERICA? How Minneapolis Muslims Are Still Being Recruited By Terrorists","SHARIA IN AMERICA? How Minneapolis Muslims Are Still Being Recruited By Terrorists Barracuda Brigade 2016-11-23 Print I truly hope that Trump keeps his promise to keep Muslims out of our country… 100percentfedUp : Isolation of the Somali Muslim community AND teaching Sharia law in Muslim schools in Minneapolis are the two main reasons why we should still fear their recruitment to terrorism. Assimilation hasn’t happened and that’s a HUGE problem! Pete Hegseth goes to “Little Mogadishu” and finds out that many Somali Muslims don’t speak English and that they actually teach Sharia law in school but not sure about American law. This all goes back to the REFUGEE RESETTLEMENT PROGRAM and the HUGE problem with bringing over 3 million MOSTLY Muslims to the U.S. in the past 30 years. We need to take a look at defunding this program because it’s ballooned way past what it was originally intended to be. 
IS THIS HAPPENING IN YOUR TOWN? HERE’S THE LOWDOWN ON THE REFUGEE RESETTLEMENT PROGRAM EVERY AMERICAN SHOULD HEAR: Related","english","2016-11-24T01:18:23.263+02:00","100percentfedup.com","US",25689,"SHARIA IN AMERICA? How Minneapolis Muslims Are Still Being Recruited By Terrorists",0,"http://bb4sp.com/wp-content/uploads/2016/11/Fullscreen-capture-11232016-80742-AM.bmp.jpg",0,1,0,0,0,"bias"
"3de83a29b8c501996ba153a532ee28eaf037d8b6",0,"EdJenner","2016-11-25T09:24:40.752+02:00","SHERIFF CLARKE On Obama’s Final Days: “Obama’s Like A Tenant Who’s Been Evicted From A Property, And He’s Gonna Trash The Place On The Way Out The Door” [VIDEO]","Go to Article Wow! Milwaukee’s Sheriff David Clarke nails it again! “[President] Obama is like a tenant who has been evicted from a property, and he’s going to trash the place on the way out the door just out of spite. So, nothing would surprise me from Obama in these waning days.” — Sheriff David Clarke  ","english","2016-11-25T09:24:40.752+02:00","100percentfedup.com","US",25689,"SHERIFF CLARKE On Obama’s Final Days: “Obama’s Like A Tenant Who’s Been Evicted From A Property, And He’s Gonna Trash The Place On The Way Out The Door” [VIDEO]",0,"http://conservativeangle.com/wp-content/uploads/2016/11/2593516-thumb.jpg",0,1,0,0,0,"bias"
"f4cfaff903a1ab1dd704278422a76057bbc32da4",0,"EdJenner","2016-11-25T15:21:54.424+02:00","ANTI-TRUMP CROWD CHANTS: “What’s Better Than 11 Dead Cops, 12 Dead Cops!”…Three Police Officers Ambushed The Same Weekend [Video]","Go to Article Austin, Texas was the scene of protest against President-elect Donald Trump and police officers. The same weekend three police officers were ambushed:  ","english","2016-11-25T15:21:54.424+02:00","100percentfedup.com","US",25689,"ANTI-TRUMP CROWD CHANTS: “What’s Better Than 11 Dead Cops, 12 Dead Cops!”…Three Police Officers Ambushed The Same Weekend [Video]",0,"http://conservativeangle.com/wp-content/uploads/2016/11/2593868-thumb.jpg",0,1,0,0,0,"bias"
"98b54c302a72804005e6e3b1ff5d7a5e556f21cd",0,"","2016-10-27T02:24:00.000+03:00","‘Intl Community Still Financing, Protecting Terrorists’ – Mother Agnes, Vanessa Beeley on Syria","
21st Century Wire says… 
As western media outlets like the New York Times, Washington Post, CNN and the BBC continue to hurl viral images of ‘child victims of Aleppo,’ western and gulf-backed terrorists in East Aleppo continue to fire mortars, ‘ hell cannon ‘ and use snipers to target civilians and children in government-protected West Aleppo. The level of information fraud and propaganda being perpetrated by the western mainstream media and politicians like John Kerry and Samantha Power is unprecedented – even by traditional low US standards. 
RT International interviews Syrian peace campaigner Mother Agnes-Mariam and independent researcher and journalist Vanessa Beeley . Watch: 
. ","english","2016-10-28T04:15:54.459+03:00","21stcenturywire.com","US",,"‘Intl Community Still Financing, Protecting Terrorists’ – Mother Agnes, Vanessa Beeley on Syria",0.015,"http://21stcenturywire.com/wp-content/uploads/2016/10/1-Syria-No-Fly-Zone.png",0,0,0,0,0,"conspiracy"
"aff3ede5c01b6823e3bb6f96035c4df02d470d98",0,"","2016-10-29T16:20:00.000+03:00","FBI Director Comey’s ‘Leaked’ Memo Explains Why He’s Reopening the Clinton Email Case","
21st Century Wire says… 
21WIRE reported on Friday about the FBI’s surprising announcement that it would be reopening the Clinton email case due to new evidence of ‘classified information’ found on sex cheat Anthony Weiner’s (newly estranged husband of Clinton chief aid Huma Abedin) computer which was subject to a seperate investigation. Will this really yield anything significant in the 10 days running-up to the Nov 8th election, or is this just clever Democrat party smoke and mirrors? It seems that Washington’s political tricksters have already sprung into action… 
After Comey’s shock announcement, a “leaked” memo appeared out of nowhere, supplied to Fox News , in which Comey and the FBI seem to be going through a routine set of prescribed political moves designed to implement damage control. 
ELITE CIRCLES: FBI head James Comey and friend Hillary Clinton. 
Certainly, a desperate Democratic Party, and an even more desperate Obama White House (over the last 3 weeks, Obama and his wife Michelle have been out campaigning more that Hillary Clinton herself), could be pressuring or nudging the FBI on this volatile issue which could easily tilt a close presidential race against Donald Trump. Aside from the obvious potential of another Clinton scandal, yesterday’s FBI move could also be a prelude to the following possible scenarios: Protect the President, who is already deeply tied to the Clinton email cover-up Democratic Party Machine has created a distraction to cover-up latest Wikileaks dump. FBI are trying to restore lost public confidence over allegations of favoring Hillary Clintons. Create a controlled explosion this weekend to clear the decks for another salacious Trump scandal next week. 
NOTE: Despite calls from the Clinton camp for FBI to disclose what they have (which they cannot by law anyway, you’d think Hillary would have already known that), it is highly unlikely that the FBI will release any real specifics before the election – if they have anything at all. It’s just too early to tell. 
SEE ALSO: FBI James Comey was board member of HSBC – Clinton Foundation & Drug Cartel ‘bank of choice’ 
The FBI director stoked outrage last month when he announced that he would not recommend the Justice Department seek an indictment against Clinton or any of the other parties to the investigation – allowing Clinton to dodge any criminal probe before the election – despite the fact that Comey stated to a Congressional investigative committee that Clinton was “extremely careless,” and that Clinton openly lied about her handling classified information on her unsecured private server throughout her tenure as the US Secretary of State. 
Zero Hedge adds: 
“Now, it is the democrats turn to rage at Comey and the FBI, although Comey likely did not have much choice: had he kept the information secret, it certainly would have leaked as we predicted; as such his best recourse was to come clean, although many have speculated about the cryptic nature of the disclosure. Needless to say, all Comey would need to do to regain the Demcorats’ trust and favor is to announce in just a few days that nothing material has been found and that the second probe is also over.” 
Here is “leaked” (aka ‘just covering my ass) memo from FBI director James Comey: 
Watch this space. Here is a highlight reel of Hillary Clinton lying on at least 5 occasions when asked direct questions about her illegal private email server: 
. READ MORE ELECTION NEWS AT: 21st Century Wire 2016 Files 
SUPPORT 21WIRE – SUBSCRIBE & BECOME A MEMBER @21WIRE.TV ","english","2016-10-30T01:12:10.534+02:00","21stcenturywire.com","US",,"FBI Director Comey’s ‘Leaked’ Memo Explains Why He’s Reopening the Clinton Email Case",0,"http://21stcenturywire.com/wp-content/uploads/2016/10/1-FBI-Comey-Hillary-Clinton-e1477728962985.jpg",0,0,0,0,0,"conspiracy"
"7759496d1762e34d0a33db572948fd77df481d1d",0,"Shawn Helton","2016-10-29T04:22:00.000+03:00","FBI REDUX: What’s Behind New Probe into Hillary Clinton Emails?","
In a stunning turn of events 11 days before the 2016 presidential election, the FBI announced it is reopenning its investigation into Hillary Clinton’s email server case, by probing newly emerging emails linked to Hillary Clinton. 
‘NEW PROBE’– The FBI gives Hillary Clinton a second look. (Photo illustraion 21WIRE) 
FBI October Surprise? 
According to reports , in a letter written today, FBI Director James Comey , stated that the FBI has begun a new probe into Hillary Clinton related emails once again. Comey offered scant details about the new probe, but due to an unrelated case, additional classified material may have been mishandled on Clinton’s personal email server. 
CNBC reported the latest FBI developments, including a passage from Comey’s letter discussing the new investigation: 
“In previous congressional testimony, I referred to the fact that the Federal Bureau of Investigation (FBI) had completed its investigation of former Secretary Clinton’s personal email server. Due to recent developments, I am writing to supplement my previous testimony,” Comey wrote. 
In connection with an unrelated case, the FBI has learned of the existence of emails that appear to be pertinent to the investigation. I am writing to inform you that the investigative team briefed me on this yesterday, and I agreed that the FBI should take appropriate investigative steps designed to allow investigators to review these emails to determine whether they contain classified information, as well as to assess their importance to our investigation,” he added. 
Although the FBI cannot yet assess whether or not this material may be significant, and I cannot predict how long it will take us to complete this additional work, I believe it is important to update your Committees about our efforts in light of my previous testimony,” Comey concluded.” 
Huma’s Estranged ‘Sexting’ Husband 
According to a new report released via The New York Times : 
“The presidential campaign was rocked on Friday after federal law enforcement officials said that emails pertinent to the now-closed investigation into Hillary Clinton ’s private email server were discovered on a computer belonging to Anthony D. Weiner, the estranged husband of a top Clinton aide.” “ In a letter to Congress , the F.B.I. director, James B. Comey, said the emails had surfaced in an unrelated case, which law enforcement officials said was an F.B.I. investigation into illicit text messages from Mr. Weiner to a 15-year-old girl in North Carolina. Mr. Weiner, a former Democratic congressman from New York, is married to Huma Abedin, the top aide.” Comey has come under fire recently for apparently letting Clinton off the hook for mishandling, and lying to Congress, about classified emails coming through her ‘home brew’ email server while she was Secretary of State. After previously closing the case, Comey has done a U-turn and is now saying the FBI will review the new emails to for classified information, and see whether it was mishandled. 
This unprecedented investigative move comes just two days after a Wikileaks docu-dump revealed a memo containing detailed financial information between Clinton Foundation donors and former president Bill Clinton ‘s private financial activities. Among those included in the memo, was a $30 million dollar business arrangement under “Bill Clinton, Inc.,” with another $66 million dollar deal scheduled over nine years. 
The following is a tweet from Brad Jaffy of NBC Nightly News containing the new FBI recommendation… 
The new investigation into the Clinton camp will most certainly spark new ‘Pay-to-Play’ allegations , as the new FBI revelations also comes days after a Project Veritas hidden camera sting operation revealed that the Democratic consultant Robert Creamer of Democracy Partners, discussed ways to commit ‘large-scale’ voter fraud as well as paying political agitators to cause violence at Donald Trump rallies. Out of Creamer’s 342 visits to the White House, also included his wife, a 9-term Illinois Democratic congresswoman, Jan Schakowsky some 47 times. White House visitor records show that Schakowsky took 47 “private meetings with Obama or his senior staff,” also over the past year. The consultancy Democracy Partners appears to have applied Schakowsky as a political buffering point, possibly in the event of a fallout over their operations at a grassroots level. The impetus of this type of procedural separation is to keep certain high-ranking officials of the hook in case of a massive upheaval over various underhanded campaign tactics – thus giving a political campaign or political entity plausible deniability. ‘CAUGHT ON FILM’ – Robert Creamer resigns over a massive Democratic Party controversy. (Image Source: CNN ) Creamer, a convicted felon , (in 2005, Creamer plead guilty $2.3 million in bank fraud and tax violations) was promptly “shoved out of the Hillary Clinton campaign’s inner circle,” following a heavily publicized video sting revealing his discussion about voter fraud and violence at Trump rallies. ‘PAY TO PLAY?’– Virginia Governor Terry McAuliffe closely allied with the Clinton’s negotiated a a campaign contribution involving the FBI. (Image Source new republic ) It remains unclear what exactly reopened the new Clinton probe, but perhaps the FBI had its own cobwebs to clear out after it was revealed that a longtime Clinton associate , Virginia Gov. Terry McAuliffe , “helped steer $675,000 to the election campaign of the wife of an FBI official who went on to lead the probe into Hillary Clinton’s use of a private email system, according to a report.” The NY Post also reported on the matter this past week: 
“The political action committee of McAuliffe, the Clinton loyalist, gave $467,500 to the state Senate campaign of the wife of Andrew McCabe, who is now deputy director of the FBI, according to the Wall Street Journal . 
The report states Jill McCabe received an additional $207,788 from the Virginia Democratic Party, which is heavily influenced by McAuliffe. 
The money directed by McAuliffe began flowing two months after the FBI investigation into Clinton began in July 2015. Around that time, the candidate’s husband was promoted from running the Washington field office for the FBI to the No. 3 position at the bureau.” 
In a CNN report from October 18th, a week before the McAuliffe revelations, “…According to notes from interviews conducted during an FBI investigation into Clinton’s email practices, Undersecretary of State Patrick Kennedy personally tried to convince FBI officials that the email should be declassified. One interviewee described feeling “pressured” by another FBI official at Kennedy’s request.” 
The newly reopened FBI investigation into Clinton could be related to all or some of the items listed above, but there’s no doubt that due to public backlash the FBI received following the first Clinton investigation, in addition to concerns over dealings between the FBI and Clinton associates – the agency needed to save face. 
It remains to be seen how new case will impact the US Presidential election. 
More from RT below… ","english","2016-10-30T04:16:06.492+02:00","21stcenturywire.com","US",,"FBI REDUX: What’s Behind New Probe into Hillary Clinton Emails?",0,"http://21stcenturywire.com/wp-content/uploads/2016/10/Clinton-New-FBI-Probe-21WIRE-SLIDER-New.jpg",0,0,0,0,0,"conspiracy"
